Logger,Table,loggernet_variable,Site,Plot,Instrument,Instrument_ID,Sensor_ID,Location,valid_through,research_name,note
Compass_SWH_W_421,ClimaVue50_24hr,BP_mbar_TMn,SWH,W,ClimaVUE50,A,,,,wx_bptmn24,
Compass_SWH_W_421,ClimaVue50_24hr,RH_Max,SWH,W,ClimaVUE50,A,,,,wx_rh24,
Compass_SWH_W_421,ClimaVue50_24hr,RH_Min,SWH,W,ClimaVUE50,A,,,,wx_rht24,
Compass_SWH_W_421,ClimaVue50_24hr,RHT_C_Max,SWH,W,ClimaVUE50,A,,,,wx_rhtmax24,
Compass_SWH_W_421,ClimaVue50_24hr,RHT_C_Min,SWH,W,ClimaVUE50,A,,,,wx_rhtmin24,
Compass_SWH_W_421,ClimaVue50_24hr,TiltNS_deg_Max,SWH,W,ClimaVUE50,A,,,,wx_tilt_ns24,
Compass_SWH_W_421,ClimaVue50_24hr,TiltNS_deg_TMx,SWH,W,ClimaVUE50,A,,,,,
Compass_SWH_W_421,ClimaVue50_24hr,TiltNS_deg_Min,SWH,W,ClimaVUE50,A,,,,,
Compass_SWH_W_421,ClimaVue50_24hr,TiltNS_deg_TMn,SWH,W,ClimaVUE50,A,,,,,
Compass_SWH_W_421,ClimaVue50_24hr,TiltWE_deg_Max,SWH,W,ClimaVUE50,A,,,,wx_tilt_we24,
Compass_SWH_W_421,ClimaVue50_24hr,TiltWE_deg_TMx,SWH,W,ClimaVUE50,A,,,,,
Compass_SWH_W_421,ClimaVue50_24hr,TiltWE_deg_Min,SWH,W,ClimaVUE50,A,,,,,
Compass_SWH_W_421,ClimaVue50_24hr,PAR_Den_C_Avg,SWH,W,ClimaVUE50,A,,,,wx_par_den24,
Compass_SWH_W_421,ClimaVue50_24hr,PAR_Tot_C_Tot,SWH,W,ClimaVUE50,A,,,,wx_par_tot24,
Compass_SWH_W_421,ClimaVue50_24hr,CVMeta,SWH,W,ClimaVUE50,A,,,,,
,,,,,,,,,,,
Compass_SWH_W_421,ExoTable,Format,SWH,W,EXO,A,,,,,
Compass_SWH_W_421,ExoTable,RECORD,SWH,W,EXO,A,,,,,
Compass_SWH_W_421,ExoTable,PB,SWH,W,EXO,A,,,,,
Compass_SWH_W_421,ExoTable,Statname,SWH,W,EXO,A,,,,,
Compass_SWH_W_421,ExoTable,Date,SWH,W,EXO,A,,,,,
Compass_SWH_W_421,ExoTable,Time,SWH,W,EXO,A,,,,,
Compass_SWH_W_421,ExoTable,Conductivity,SWH,W,EXO,A,,,,sonde_conductivity,
Compass_SWH_W_421,ExoTable,FDOM_QSU,SWH,W,EXO,A,,,,sonde_fdom,
Compass_SWH_W_421,ExoTable,FDOM_RFU,SWH,W,EXO,A,,,,sonde_fdom_rfu,
Compass_SWH_W_421,ExoTable,NLF_conductivity,SWH,W,EXO,A,,,,sonde_nlf_cond,
Compass_SWH_W_421,ExoTable,ODO_sat,SWH,W,EXO,A,,,,sonde_odo_sat,
Compass_SWH_W_421,ExoTable,ODO_local,SWH,W,EXO,A,,,,sonde_odo_local,
Compass_SWH_W_421,ExoTable,ODO_MgL,SWH,W,EXO,A,,,,sonde_odo_mgl,
Compass_SWH_W_421,ExoTable,Pressure_psia,SWH,W,EXO,A,,,,sonde_pressure,
Compass_SWH_W_421,ExoTable,Salinity_PPT,SWH,W,EXO,A,,,,sonde_salinity,
Compass_SWH_W_421,ExoTable,Specific_Conductivity_uScm,SWH,W,EXO,A,,,,sonde_spcond,
Compass_SWH_W_421,ExoTable,Wiper_Position_mv,SWH,W,EXO,A,,,,sonde_wiperpos,
Compass_SWH_W_421,ExoTable,pH,SWH,W,EXO,A,,,,sonde_ph,
Compass_SWH_W_421,ExoTable,pH_mv,SWH,W,EXO,A,,,,sonde_ph_mv,
Compass_SWH_W_421,ExoTable,Temp_C,SWH,W,EXO,A,,,,sonde_temp,
Compass_SWH_W_421,ExoTable,Depth_m,SWH,W,EXO,A,,,,sonde_depth,
Compass_SWH_W_421,ExoTable,Battery_v,SWH,W,EXO,A,,,,battery_voltage,
Compass_SWH_W_421,ExoTable,Cable_v,SWH,W,EXO,A,,,,sonde_cable,
Compass_SWH_W_421,ExoTable,Wiper_Current_ma,SWH,W,EXO,A,,,,sonde_wipercur,
Compass_SWH_W_421,ExoTable,sn,SWH,W,EXO,A,,,,,
Compass_SWH_W_421,ExoTable,snn,SWH,W,EXO,A,,,,,
Compass_SWH_W_421,ExoTable,TSS_MgL,SWH,W,EXO,A,,,,sonde_tss,
Compass_SWH_W_421,ExoTable,ORP_mv,SWH,W,EXO,A,,,,sonde_orp,
Compass_SWH_W_421,ExoTable,TDS_mg_L,SWH,W,EXO,A,,,,sonde_tds,
Compass_SWH_W_421,ExoTable,Vertical_Position_m,SWH,W,EXO,A,,,,sonde_vpos,
Compass_SWH_W_421,ExoTable,Turbidity_FNU,SWH,W,EXO,A,,,,sonde_turbidity,
Compass_SWH_W_421,ExoTable,Turbidity_Raw,SWH,W,EXO,A,,,,sonde_turb_raw,
,,,,,,,,,,,
Compass_SWH_W_421,TerosTableC,RECORD,SWH,W,TEROS12,C,,,,,
Compass_SWH_W_421,TerosTableC,PB,SWH,W,TEROS12,C,,,,,
Compass_SWH_W_421,TerosTableC,Format,SWH,W,TEROS12,C,,,,,
Compass_SWH_W_421,TerosTableC,Statname,SWH,W,TEROS12,C,,,,,
Compass_SWH_W_421,TerosTableC,BattV_Avg,SWH,W,TEROS12,C,,,,battery_voltage,
Compass_SWH_W_421,TerosTableC,"TerosC({1:2},1)",SWH,W,TEROS12,C,{1:2},,,soil_vwc_10cm,
Compass_SWH_W_421,TerosTableC,"TerosC({3:4},1)",SWH,W,TEROS12,C,{3:4},,,,
Compass_SWH_W_421,TerosTableC,"TerosC({5:6},1)",SWH,W,TEROS12,C,{5:6},,,soil_vwc_30cm,
Compass_SWH_W_421,TerosTableC,"TerosC({1:2},2)",SWH,W,TEROS12,C,{1:2},,,soil_temp_10cm,
Compass_SWH_W_421,TerosTableC,"TerosC({3:4},2)",SWH,W,TEROS12,C,{3:4},,,,
Compass_SWH_W_421,TerosTableC,"TerosC({5:6},2)",SWH,W,TEROS12,C,{5:6},,,soil_temp_30cm,
Compass_SWH_W_421,TerosTableC,"TerosC({1:2},3)",SWH,W,TEROS12,C,{1:2},,,soil_EC_10cm,
Compass_SWH_W_421,TerosTableC,"TerosC({3:4},3)",SWH,W,TEROS12,C,{3:4},,,,
Compass_SWH_W_421,TerosTableC,"TerosC({5:6},3)",SWH,W,TEROS12,C,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_SWH_W_421,WaterLevel600C,RECORD,SWH,W,AquaTROLL600,C,,,,,
Compass_SWH_W_421,WaterLevel600C,PB,SWH,W,AquaTROLL600,C,,,,,
Compass_SWH_W_421,WaterLevel600C,Format,SWH,W,AquaTROLL600,C,,,,,
Compass_SWH_W_421,WaterLevel600C,Statname,SWH,W,AquaTROLL600,C,,,,,
Compass_SWH_W_421,WaterLevel600C,BattV_Avg,SWH,W,AquaTROLL600,C,,,,battery_voltage,
Compass_SWH_W_421,WaterLevel600C,Barometric_Pressure600C,SWH,W,AquaTROLL600,C,,,,gw_bar_pressure,
Compass_SWH_W_421,WaterLevel600C,Temperature600C,SWH,W,AquaTROLL600,C,,,,gw_temperature,
Compass_SWH_W_421,WaterLevel600C,Aquatroll_IDC(1),SWH,W,AquaTROLL600,C,,,,,
Compass_SWH_W_421,WaterLevel600C,Actual_Conductivity600C,SWH,W,AquaTROLL600,C,,,,gw_act_cond,
Compass_SWH_W_421,WaterLevel600C,Specific_Conductivity600C,SWH,W,AquaTROLL600,C,,,,gw_spec_cond,
Compass_SWH_W_421,WaterLevel600C,Salinity600C,SWH,W,AquaTROLL600,C,,,,gw_salinity,
Compass_SWH_W_421,WaterLevel600C,TDS600C,SWH,W,AquaTROLL600,C,,,,gw_tds,
Compass_SWH_W_421,WaterLevel600C,Water_Density600C,SWH,W,AquaTROLL600,C,,,,gw_density,
Compass_SWH_W_421,WaterLevel600C,Resistivity600C,SWH,W,AquaTROLL600,C,,,,gw_resistivity,
Compass_SWH_W_421,WaterLevel600C,pH600C,SWH,W,AquaTROLL600,C,,,,gw_ph,
Compass_SWH_W_421,WaterLevel600C,pH_mV600C,SWH,W,AquaTROLL600,C,,,,gw_ph_mv,
Compass_SWH_W_421,WaterLevel600C,pH_ORP600C,SWH,W,AquaTROLL600,C,,,,gw_ph_orp,
Compass_SWH_W_421,WaterLevel600C,RDO_concen600C,SWH,W,AquaTROLL600,C,,,,gw_rdo_conc,
Compass_SWH_W_421,WaterLevel600C,RDO_perc_sat600C,SWH,W,AquaTROLL600,C,,,,gw_perc_sat,
Compass_SWH_W_421,WaterLevel600C,RDO_part_Pressure600C,SWH,W,AquaTROLL600,C,,,,gw_part_pressure,
Compass_SWH_W_421,WaterLevel600C,Pressure600C,SWH,W,AquaTROLL600,C,,,,gw_pressure,
Compass_SWH_W_421,WaterLevel600C,Depth600C,SWH,W,AquaTROLL600,C,,,,gw_depth,
Compass_SWH_W_421,WaterLevel600C,Voltage,SWH,W,AquaTROLL600,C,,,,gw_voltage,
Compass_SWH_W_421,WaterLevel600C,Voltage_Ext600C,SWH,W,AquaTROLL600,C,,,,gw_voltage_ext,
Compass_SWH_W_421,WaterLevel600C,Battery_Int600C,SWH,W,AquaTROLL600,C,,,,gw_battery,
,,,,,,,,,,,
PNNL_11,sapflow,Format,TMP,C,Sapflow,11,,,,,
PNNL_11,sapflow,RECORD,TMP,C,Sapflow,11,,,,,
PNNL_11,sapflow,Statname,TMP,C,Sapflow,11,,,,,
PNNL_11,sapflow,BattV_Avg,TMP,C,Sapflow,11,,,,battery_voltage,
PNNL_11,sapflow,DiffVolt_Avg(1),TMP,C,Sapflow,11,C7,B3,,sapflow_2.5cm,
PNNL_11,sapflow,DiffVolt_Avg(2),TMP,C,Sapflow,11,C8,C4,2022-06-03,sapflow_2.5cm,C8 (Tree 1436) died; reassigned to C19
PNNL_11,sapflow,DiffVolt_Avg(2),TMP,C,Sapflow,11,C19,A1,,sapflow_2.5cm,C8 (Tree 1436) died; reassigned to C19
PNNL_11,sapflow,DiffVolt_Avg({3:6}),TMP,C,Sapflow,11,"{C10,C11,C16,C18}","{D4,F2,E4,(out)}",,sapflow_2.5cm,
PNNL_11,sapflow,DiffVolt_Avg(7),TMP,C,Sapflow,11,C10D,D4,,sapflow_5cm,
PNNL_11,sapflow,DiffVolt_Avg({8:14}),TMP,C,Sapflow,11,,,,,
PNNL_11,sapflow,DiffVolt({1:14}),TMP,C,Sapflow,11,,,,,
,,,,,,,,,,,
PNNL_11,Terosdata,Format,TMP,C,TEROS12,11,,,,,
PNNL_11,Terosdata,RECORD,TMP,C,TEROS12,11,,,,,
PNNL_11,Terosdata,Statname,TMP,C,TEROS12,11,,,,,
PNNL_11,Terosdata,"Teros({1:11},1)",TMP,C,TEROS12,11,"{T135,T187,T132,T160,T179,T019,T056,T129,T058,T162,T060}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_vwc_15cm,
PNNL_11,Terosdata,"Teros({1:11},2)",TMP,C,TEROS12,11,"{T135,T187,T132,T160,T179,T019,T056,T129,T058,T162,T060}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_temp_15cm,
PNNL_11,Terosdata,"Teros({1:11},3)",TMP,C,TEROS12,11,"{T135,T187,T132,T160,T179,T019,T056,T129,T058,T162,T060}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_EC_15cm,
PNNL_11,Terosdata,"Teros({12:13},1)",TMP,C,TEROS12,11,,,,,
PNNL_11,Terosdata,"Teros({12:13},2)",TMP,C,TEROS12,11,,,,,
PNNL_11,Terosdata,"Teros({12:13},3)",TMP,C,TEROS12,11,,,,,
PNNL_11,Terosdata,"Teros(14,1)",TMP,C,TEROS12,11,T138,C3,,soil_vwc_5cm,
PNNL_11,Terosdata,"Teros(14,2)",TMP,C,TEROS12,11,T138,C3,,soil_temp_5cm,
PNNL_11,Terosdata,"Teros(14,3)",TMP,C,TEROS12,11,T138,C3,,soil_EC_5cm,
PNNL_11,Terosdata,"Teros(15,1)",TMP,C,TEROS12,11,T055,C3,,soil_vwc_15cm,
PNNL_11,Terosdata,"Teros(15,2)",TMP,C,TEROS12,11,T055,C3,,soil_temp_15cm,
PNNL_11,Terosdata,"Teros(15,3)",TMP,C,TEROS12,11,T055,C3,,soil_EC_15cm,
PNNL_11,Terosdata,"Teros(16,1)",TMP,C,TEROS12,11,T101,C3,,soil_vwc_30cm,
PNNL_11,Terosdata,"Teros(16,2)",TMP,C,TEROS12,11,T101,C3,,soil_temp_30cm,
PNNL_11,Terosdata,"Teros(16,3)",TMP,C,TEROS12,11,T101,C3,,soil_EC_30cm,
PNNL_11,Terosdata,"Teros({17:22},1)",TMP,C,TEROS12,11,,,,,
PNNL_11,Terosdata,"Teros({17:22},2)",TMP,C,TEROS12,11,,,,,
PNNL_11,Terosdata,"Teros({17:22},3)",TMP,C,TEROS12,11,,,,,
,,,,,,,,,,,
PNNL_12,sapflow,Format,TMP,C,Sapflow,12,,,,,
PNNL_12,sapflow,RECORD,TMP,C,Sapflow,12,,,,,
PNNL_12,sapflow,Statname,TMP,C,Sapflow,12,,,,,
PNNL_12,sapflow,BattV_Avg,TMP,C,Sapflow,12,,,,battery_voltage,
PNNL_12,sapflow,DiffVolt_Avg({1:6}),TMP,C,Sapflow,12,"{C3,C6,C9,C13,C14,C15}","{C5,B7,(out),B8,B7,A4}",,sapflow_2.5cm,
PNNL_12,sapflow,DiffVolt_Avg(7),TMP,C,Sapflow,12,C14D,B7,,sapflow_5cm,
PNNL_12,sapflow,DiffVolt_Avg({8:14}),TMP,C,Sapflow,12,,,,,
PNNL_12,sapflow,DiffVolt({1:14}),TMP,C,Sapflow,12,,,,,
,,,,,,,,,,,
PNNL_12,Terosdata,Format,TMP,C,TEROS12,12,,,,,
PNNL_12,Terosdata,RECORD,TMP,C,TEROS12,12,,,,,
PNNL_12,Terosdata,Statname,TMP,C,TEROS12,12,,,,,
PNNL_12,Terosdata,"Teros({1:5},1)",TMP,C,TEROS12,12,"{T112,T181,T114,T115,T116}","{G6,C7,E7,G7,I7}",,soil_vwc_15cm,
PNNL_12,Terosdata,"Teros({1:5},2)",TMP,C,TEROS12,12,"{T112,T181,T114,T115,T116}","{G6,C7,E7,G7,I7}",,soil_temp_15cm,
PNNL_12,Terosdata,"Teros({1:5},3)",TMP,C,TEROS12,12,"{T112,T181,T114,T115,T116}","{G6,C7,E7,G7,I7}",,soil_EC_15cm,
PNNL_12,Terosdata,"Teros({6:9},1)",TMP,C,TEROS12,12,,,,,
PNNL_12,Terosdata,"Teros({6:9},2)",TMP,C,TEROS12,12,,,,,
PNNL_12,Terosdata,"Teros({6:9},3)",TMP,C,TEROS12,12,,,,,
PNNL_12,Terosdata,"Teros({10:13},1)",TMP,C,TEROS12,12,"{T180,T037,T074,T062}","{B6,D6,E6,F6}",,soil_vwc_15cm,
PNNL_12,Terosdata,"Teros({10:13},2)",TMP,C,TEROS12,12,"{T180,T037,T074,T062}","{B6,D6,E6,F6}",,soil_temp_15cm,
PNNL_12,Terosdata,"Teros({10:13},3)",TMP,C,TEROS12,12,"{T180,T037,T074,T062}","{B6,D6,E6,F6}",,soil_EC_15cm,
PNNL_12,Terosdata,"Teros({14,17},1)",TMP,C,TEROS12,12,"T{108,131}","{C6,H6}",,soil_vwc_5cm,
PNNL_12,Terosdata,"Teros({14,17},2)",TMP,C,TEROS12,12,"T{108,131}","{C6,H6}",,soil_temp_5cm,
PNNL_12,Terosdata,"Teros({14,17},3)",TMP,C,TEROS12,12,"T{108,131}","{C6,H6}",,soil_EC_5cm,
PNNL_12,Terosdata,"Teros({15,18},1)",TMP,C,TEROS12,12,"T{185,034}","{C6,H6}",,soil_vwc_15cm,
PNNL_12,Terosdata,"Teros({15,18},2)",TMP,C,TEROS12,12,"T{185,034}","{C6,H6}",,soil_temp_15cm,
PNNL_12,Terosdata,"Teros({15,18},3)",TMP,C,TEROS12,12,"T{185,034}","{C6,H6}",,soil_EC_15cm,
PNNL_12,Terosdata,"Teros({16,19},1)",TMP,C,TEROS12,12,"T{079,127}","{C6,H6}",,soil_vwc_30cm,
PNNL_12,Terosdata,"Teros({16,19},2)",TMP,C,TEROS12,12,"T{079,127}","{C6,H6}",,soil_temp_30cm,
PNNL_12,Terosdata,"Teros({16,19},3)",TMP,C,TEROS12,12,"T{079,127}","{C6,H6}",,soil_EC_30cm,
PNNL_12,Terosdata,"Teros({20:22},1)",TMP,C,TEROS12,12,,,,,
PNNL_12,Terosdata,"Teros({20:22},2)",TMP,C,TEROS12,12,,,,,
PNNL_12,Terosdata,"Teros({20:22},3)",TMP,C,TEROS12,12,,,,,
,,,,,,,,,,,
PNNL_12,WaterLevel200,Format,TMP,C,AquaTROLL200,683451,,,,,
PNNL_12,WaterLevel200,RECORD,TMP,C,AquaTROLL200,683451,,,,,
PNNL_12,WaterLevel200,Statname,TMP,C,AquaTROLL200,683451,,,,,
PNNL_12,WaterLevel200,Aquatroll_ID(2),TMP,C,AquaTROLL200,683451,,,,battery_voltage,CHECK
PNNL_12,WaterLevel200,Depth,TMP,C,AquaTROLL200,683451,,,,gw_depth,
PNNL_12,WaterLevel200,Temperature,TMP,C,AquaTROLL200,683451,,,,gw_temperature,
PNNL_12,WaterLevel200,Actual_Conductivity,TMP,C,AquaTROLL200,683451,,,,gw_act_cond,
PNNL_12,WaterLevel200,Specific_Conductivity,TMP,C,AquaTROLL200,683451,,,,gw_spec_cond,
PNNL_12,WaterLevel200,Salinity,TMP,C,AquaTROLL200,683451,,,,gw_salinity,
PNNL_12,WaterLevel200,TDS,TMP,C,AquaTROLL200,683451,,,,gw_tds,
PNNL_12,WaterLevel200,Water_Density,TMP,C,AquaTROLL200,683451,,,,gw_density,
PNNL_12,WaterLevel200,Pressure,TMP,C,AquaTROLL200,683451,,,,gw_pressure,
PNNL_12,WaterLevel200,Resistivity,TMP,C,AquaTROLL200,683451,,,,gw_resistivity,
,,,,,,,,,,,
PNNL_13,sapflow,Format,TMP,C,Sapflow,13,,,,,
PNNL_13,sapflow,RECORD,TMP,C,Sapflow,13,,,,,
PNNL_13,sapflow,Statname,TMP,C,Sapflow,13,,,,,
PNNL_13,sapflow,BattV_Avg,TMP,C,Sapflow,13,,,,battery_voltage,
PNNL_13,sapflow,DiffVolt_Avg({1:6}),TMP,C,Sapflow,13,"{C1,C2,C4,C5,C12,C17}","{F5,F5,H4,I3,G3,F6}",,sapflow_2.5cm,
PNNL_13,sapflow,DiffVolt_Avg({9:11}),TMP,C,Sapflow,13,"{C12,C16,C3}D","{G3,E4,C5}",,sapflow_5cm,
PNNL_13,sapflow,"DiffVolt_Avg({7,8,12,13,14})",TMP,C,Sapflow,13,,,,,
PNNL_13,sapflow,DiffVolt({1:14}),TMP,C,Sapflow,13,,,,,
,,,,,,,,,,,
PNNL_13,Terosdata,Format,TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,RECORD,TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,Statname,TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,"Teros({1:9},1)",TMP,C,TEROS12,13,"{T189,T113,T186,T175,T103,T184,T166,T057,T035}","{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_vwc_15cm,
PNNL_13,Terosdata,"Teros({1:9},2)",TMP,C,TEROS12,13,"{T189,T113,T186,T175,T103,T184,T166,T057,T035}","{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_temp_15cm,
PNNL_13,Terosdata,"Teros({1:9},3)",TMP,C,TEROS12,13,"{T189,T113,T186,T175,T103,T184,T166,T057,T035}","{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_EC_15cm,
PNNL_13,Terosdata,"Teros({10:11},1)",TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,"Teros({10:11},2)",TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,"Teros({10:11},3)",TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,"Teros({12:13},1)",TMP,C,TEROS12,13,"T{110,182}","{F2,H2}",,soil_vwc_15cm,
PNNL_13,Terosdata,"Teros({12:13},2)",TMP,C,TEROS12,13,"T{110,182}","{F2,H2}",,soil_temp_15cm,
PNNL_13,Terosdata,"Teros({12:13},3)",TMP,C,TEROS12,13,"T{110,182}","{F2,H2}",,soil_EC_15cm,
PNNL_13,Terosdata,"Teros({14:16},1)",TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,"Teros({14:16},2)",TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,"Teros({14:16},3)",TMP,C,TEROS12,13,,,,,
PNNL_13,Terosdata,"Teros({17,20},1)",TMP,C,TEROS12,13,"T{174,177}","{H3,F4}",,soil_vwc_5cm,
PNNL_13,Terosdata,"Teros({17,20},2)",TMP,C,TEROS12,13,"T{174,177}","{H3,F4}",,soil_temp_5cm,
PNNL_13,Terosdata,"Teros({17,20},3)",TMP,C,TEROS12,13,"T{174,177}","{H3,F4}",,soil_EC_5cm,
PNNL_13,Terosdata,"Teros({18,21},1)",TMP,C,TEROS12,13,"T{190,039}","{H3,F4}",,soil_vwc_15cm,
PNNL_13,Terosdata,"Teros({18,21},2)",TMP,C,TEROS12,13,"T{190,039}","{H3,F4}",,soil_temp_15cm,
PNNL_13,Terosdata,"Teros({18,21},3)",TMP,C,TEROS12,13,"T{190,039}","{H3,F4}",,soil_EC_15cm,
PNNL_13,Terosdata,"Teros({19,22},1)",TMP,C,TEROS12,13,"T{173,188}","{H3,F4}",,soil_vwc_30cm,
PNNL_13,Terosdata,"Teros({19,22},2)",TMP,C,TEROS12,13,"T{173,188}","{H3,F4}",,soil_temp_30cm,
PNNL_13,Terosdata,"Teros({19,22},3)",TMP,C,TEROS12,13,"T{173,188}","{H3,F4}",,soil_EC_30cm,
,,,,,,,,,,,
PNNL_13,WaterLevel600,RECORD,TMP,C,AquaTROLL600,685442,,,,,
PNNL_13,WaterLevel600,PB,TMP,C,AquaTROLL600,685442,,,,,
PNNL_13,WaterLevel600,Format,TMP,C,AquaTROLL600,685442,,,,,
PNNL_13,WaterLevel600,Statname,TMP,C,AquaTROLL600,685442,,,,,
PNNL_13,WaterLevel600,BattV_Avg,TMP,C,AquaTROLL600,685442,,,,battery_voltage,
PNNL_13,WaterLevel600,Barometric_Pressure600,TMP,C,AquaTROLL600,685442,,,,gw_bar_pressure,
PNNL_13,WaterLevel600,Temperature600,TMP,C,AquaTROLL600,685442,,,,gw_temperature,
PNNL_13,WaterLevel600,Temperature_Int600,TMP,C,AquaTROLL600,685442,,,,gw_temperature_int,Different name?!?
PNNL_13,WaterLevel600,Aquatroll_ID(1),TMP,C,AquaTROLL600,685442,,,,,
PNNL_13,WaterLevel600,Actual_Conductivity600,TMP,C,AquaTROLL600,685442,,,,gw_act_cond,
PNNL_13,WaterLevel600,Specific_Conductivity600,TMP,C,AquaTROLL600,685442,,,,gw_spec_cond,
PNNL_13,WaterLevel600,Salinity600,TMP,C,AquaTROLL600,685442,,,,gw_salinity,
PNNL_13,WaterLevel600,TDS600,TMP,C,AquaTROLL600,685442,,,,gw_tds,
PNNL_13,WaterLevel600,Water_Density600,TMP,C,AquaTROLL600,685442,,,,gw_density,
PNNL_13,WaterLevel600,Resistivity600,TMP,C,AquaTROLL600,685442,,,,gw_resistivity,
PNNL_13,WaterLevel600,pH600,TMP,C,AquaTROLL600,685442,,,,gw_ph,
PNNL_13,WaterLevel600,pH_mV600,TMP,C,AquaTROLL600,685442,,,,gw_ph_mv,
PNNL_13,WaterLevel600,pH_ORP600,TMP,C,AquaTROLL600,685442,,,,gw_ph_orp,
PNNL_13,WaterLevel600,RDO_concen600,TMP,C,AquaTROLL600,685442,,,,gw_rdo_conc,
PNNL_13,WaterLevel600,RDO_perc_sat600,TMP,C,AquaTROLL600,685442,,,,gw_perc_sat,
PNNL_13,WaterLevel600,RDO_part_Pressure600,TMP,C,AquaTROLL600,685442,,,,gw_part_pressure,
PNNL_13,WaterLevel600,Pressure600,TMP,C,AquaTROLL600,685442,,,,gw_pressure,
PNNL_13,WaterLevel600,Depth600,TMP,C,AquaTROLL600,685442,,,,gw_depth,
PNNL_13,WaterLevel600,Voltage,TMP,C,AquaTROLL600,685442,,,,gw_voltage,
PNNL_13,WaterLevel600,Voltage_Ext600,TMP,C,AquaTROLL600,685442,,,,gw_voltage_ext,
PNNL_13,WaterLevel600,Battery_Int600,TMP,C,AquaTROLL600,685442,,,,gw_battery,
,,,,,,,,,,,
PNNL_21,sapflow,Format,TMP,F,Sapflow,21,,,,,
PNNL_21,sapflow,RECORD,TMP,F,Sapflow,21,,,,,
PNNL_21,sapflow,Statname,TMP,F,Sapflow,21,,,,,
PNNL_21,sapflow,BattV_Avg,TMP,F,Sapflow,21,,,,battery_voltage,
PNNL_21,sapflow,"DiffVolt_Avg({1,2,3,4,5,6,12})",TMP,F,Sapflow,21,"{F1,F4,F5,F9,F12,F16,F20}","{H5,E2,G3,G3,F2,H4,I7}",,sapflow_2.5cm,
PNNL_21,sapflow,"DiffVolt_Avg({7,9,10})",TMP,F,Sapflow,21,"{F5,F17,F9}D","{G3,I6,G3}",,sapflow_5cm,
PNNL_21,sapflow,"DiffVolt_Avg({8,11,13,14})",TMP,F,Sapflow,21,,,,,
PNNL_21,sapflow,DiffVolt({1:14}),TMP,F,Sapflow,21,,,,,
,,,,,,,,,,,
PNNL_21,Terosdata,Format,TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,RECORD,TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,Statname,TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,"Teros({1:9},1)",TMP,F,TEROS12,21,T00{1:9},"{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_vwc_15cm,
PNNL_21,Terosdata,"Teros({1:9},2)",TMP,F,TEROS12,21,T00{1:9},"{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_temp_15cm,
PNNL_21,Terosdata,"Teros({1:9},3)",TMP,F,TEROS12,21,T00{1:9},"{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_EC_15cm,
PNNL_21,Terosdata,"Teros({10:11},1)",TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,"Teros({10:11},2)",TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,"Teros({10:11},3)",TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,"Teros({12:13},1)",TMP,F,TEROS12,21,T0{12:13},"{F2,H2}",,soil_vwc_15cm,
PNNL_21,Terosdata,"Teros({12:13},2)",TMP,F,TEROS12,21,T0{12:13},"{F2,H2}",,soil_temp_15cm,
PNNL_21,Terosdata,"Teros({12:13},3)",TMP,F,TEROS12,21,T0{12:13},"{F2,H2}",,soil_EC_15cm,
PNNL_21,Terosdata,"Teros({14:16},1)",TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,"Teros({14:16},2)",TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,"Teros({14:16},3)",TMP,F,TEROS12,21,,,,,
PNNL_21,Terosdata,"Teros({17,20},1)",TMP,F,TEROS12,21,"T{121,124}","{H3,F4}",,soil_vwc_5cm,
PNNL_21,Terosdata,"Teros({17,20},2)",TMP,F,TEROS12,21,"T{121,124}","{H3,F4}",,soil_temp_5cm,
PNNL_21,Terosdata,"Teros({17,20},3)",TMP,F,TEROS12,21,"T{121,124}","{H3,F4}",,soil_EC_5cm,
PNNL_21,Terosdata,"Teros({18,21},1)",TMP,F,TEROS12,21,"T{122,125}","{H3,F4}",,soil_vwc_15cm,
